id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T06:22:00.000Z,2.3916432227784545,3927416188.9488053,-20.5148,-0.00438055,-0.30576303,9.95710277,17.13988163,7.50885512,-4.32879744,140031798587.6062,4.2051,239164322277.85,,2025-05-12T06:22:00.000Z,,,,,,2025-05-12 13:23:06.848435
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889050.24,140889050.24,False,,5,,,,2025-05-12T06:22:00.000Z,655.8311572779896,1738242871.3890045,-17.6567,0.30782638,-0.99448163,10.88325752,11.67872676,13.83376835,2.83674692,92399428866.69603,2.7747,92399428866.7,,2025-05-12T06:22:00.000Z,,,,,,2025-05-12 13:23:06.848435
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321339.53092325,600503052.9370698,True,,6,,,,2025-05-12T06:21:00.000Z,174.166042833706,3529116265.7272577,-26.0382,-0.58620982,-0.81298292,18.65598223,41.7689295,41.09838109,-14.86361658,90448142665.20036,2.713,104587240439.61,,2025-05-12T06:21:00.000Z,,,,,,2025-05-12 13:23:06.848435
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60758492465.14237,60758492465.14237,False,,7,,,,2025-05-12T06:21:00.000Z,0.999701389761975,8887705395.286427,-21.9366,-0.02802953,-0.02194668,-0.02550424,-0.01050062,-0.01810064,-0.02449004,60740349357.245316,1.8219,60740349357.25,,2025-05-12T06:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 13:23:06.848435
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228156383.70517,149228156383.70517,True,,8,,,,2025-05-12T06:22:00.000Z,0.23888193698970053,3050769628.7833786,-25.4138,-0.47839202,0.48011375,37.82184921,47.02146479,42.98545843,-9.98373928,35647911050.34144,1.0705,35647911050.34,,2025-05-12T06:22:00.000Z,,,,,,2025-05-12 13:23:06.848435
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T06:22:00.000Z,0.8132106573974764,1061080524.2475413,-30.1177,-0.20513545,0.33757275,18.11312694,28.89490029,12.97965393,2.18518283,28716867852.907597,0.8624,36594479582.89,,2025-05-12T06:22:00.000Z,,,,,,2025-05-12 13:23:06.848435
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910193398.55717,94910199443.48077,True,,10,,,,2025-05-12T06:22:00.000Z,0.2634007283438823,921423401.7282008,-4.9019,-0.48477293,-0.68933381,5.19815658,6.91143334,17.70814015,7.29531815,24999414068.438686,0.7507,24999415660.68,,2025-05-12T06:22:00.000Z,,,,,,2025-05-12 13:23:06.848435
20947,Sui,SUI,sui,646,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,13887072574.713951,,2025-05-12T06:22:00.000Z,4.1598898191229905,1649198367.335957,-32.4179,1.44290868,3.8217322,22.64888991,89.93292259,86.55803854,19.24808257,13887072574.713951,0.417,41598898191.23,,2025-05-12T06:22:00.000Z,,,,,,2025-05-12 13:23:06.848435
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-12T06:22:00.000Z,17.03705179334968,559289222.3966767,-15.9442,-0.49187127,1.03166879,20.73324372,34.18182264,30.17297709,-12.84578261,11195046230.01267,0.3362,17037051793.35,,2025-05-12T06:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-12 13:23:06.848435
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418355906.0123444,455025406.0123444,False,,13,,,,2025-05-12T06:22:00.000Z,25.11166206375505,399372319.0259061,-42.189,-0.06053398,-0.15680483,25.01984435,30.56545901,34.54195083,-5.54957379,10505612134.158062,0.3155,17973639954.09,,2025-05-12T06:22:00.000Z,,,,,,2025-05-12 13:23:06.848435
35697,Pi,PI,pi,54,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7074792444.599868,100000000000.0,False,,14,7074633802.896767,9609623232.88596,,2025-05-12T06:22:00.000Z,1.3583209393751547,1312025341.5305789,171.9159,6.59878348,44.29917665,129.76918326,103.60467,-20.3787174,-20.0792006,9609838719.233139,0.2883,135832093937.52,,2025-05-12T06:22:00.000Z,,,,,,2025-05-12 13:23:06.848435
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589250267676287.8,589504312865999.6,False,,15,589552695333683.0,9635997108.464119,,2025-05-12T06:22:00.000Z,1.63445900336529e-05,505730760.14478266,-23.9256,-0.45879689,0.31289677,26.41795498,33.36111521,35.16175539,0.68152166,9631054052.389156,0.2892,9635997108.46,,2025-05-12T06:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-12 13:23:06.848435
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19863625.0,19863625.0,False,,1,,,,2025-05-12T06:23:00.000Z,104008.56348314178,46480218119.76496,2.3541,0.15537085,0.07412403,9.88841906,24.56005919,25.42222981,5.78561529,2065987101817.8223,62.0414,2184179833145.98,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T06:23:00.000Z,2501.6306202596897,24119212989.40851,-30.4577,0.04509437,-1.48925575,37.94602889,58.84300789,34.26368428,-7.77159017,302021209960.9871,9.0697,302021209960.99,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T06:22:00.000Z,0.9997877339120222,85223949745.5677,-13.535,-0.02985921,-0.0223778,-0.02525759,0.03851652,-0.01476578,-0.03803999,149946268147.53354,4.5029,153475757437.82,,2025-05-12T06:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 13:24:07.866034
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T06:23:00.000Z,2.3928109879515906,3928856940.148623,-20.483,0.07876828,-0.26650865,10.0091586,17.19381342,7.58696261,-4.30016683,140100171769.67816,4.2072,239281098795.16,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
1839,BNB,BNB,bnb,2520,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,140889050.24,140889050.24,False,,5,,,,2025-05-12T06:23:00.000Z,655.8939976468812,1738598369.6588798,-17.6458,0.33018743,-0.98832707,10.89715016,11.68516853,13.85169256,2.80721061,92408282386.58589,2.775,92408282386.59,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
5426,Solana,SOL,solana,913,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,519321339.53092325,600503052.9370698,True,,6,,,,2025-05-12T06:23:00.000Z,174.4287104228276,3531294738.235604,-25.948,-0.29887045,-0.76286704,18.86637303,41.99561454,41.23055646,-14.74951076,90584551549.43434,2.7202,104744973128.78,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
3408,USDC,USDC,usd-coin,27748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,60758492465.14237,60758492465.14237,False,,7,,,,2025-05-12T06:23:00.000Z,0.9995874285256803,8910423576.920265,-21.6041,-0.02772733,-0.03242591,-0.03518465,-0.03636648,-0.03213087,-0.04227021,60733425244.32858,1.8238,60733425244.33,,2025-05-12T06:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-05-12 13:24:07.866034
74,Dogecoin,DOGE,dogecoin,1218,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america']",,149228156383.70517,149228156383.70517,True,,8,,,,2025-05-12T06:23:00.000Z,0.2390533380993013,3049998031.041816,-25.4154,-0.35331431,0.52562156,37.92431048,47.12160985,43.15278323,-9.9138094,35673488921.929276,1.0713,35673488921.93,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
2010,Cardano,ADA,cardano,1513,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35312950699.40473,44994598048.95946,False,,9,,,,2025-05-12T06:23:00.000Z,0.81361347550069,1061483723.0666562,-30.0805,-0.12784004,0.38566098,18.17066997,28.9395141,13.05191273,2.14482999,28731092548.727203,0.8628,36612606397.53,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
1958,TRON,TRX,tron,1173,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,94910193398.55717,94910199443.48077,True,,10,,,,2025-05-12T06:23:00.000Z,0.2634216172288288,921809193.1776892,-4.8583,-0.47354139,-0.68181238,5.20944148,6.90417498,17.72515874,7.30796189,25001396636.54884,0.7508,25001398228.91,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
20947,Sui,SUI,sui,646,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3338327017.9116654,10000000000.0,False,,11,3338327017.9116654,13896563091.891048,,2025-05-12T06:23:00.000Z,4.162732715318054,1649497928.1088078,-32.4082,1.59499042,3.88822343,22.7581381,90.03487301,86.71977864,19.20389156,13896563091.891048,0.4173,41627327153.18,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
1975,Chainlink,LINK,chainlink,2005,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,12,,,,2025-05-12T06:23:00.000Z,17.040056972935016,559267198.7175683,-15.9392,-0.43031594,1.03989649,20.75859453,34.21069517,30.2117414,-12.83622609,11197020933.429401,0.3362,17040056972.94,,2025-05-12T06:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-05-12 13:24:07.866034
5805,Avalanche,AVAX,avalanche,911,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1', 'made-in-america']",715748719.0,418355906.0123444,455025406.0123444,False,,13,,,,2025-05-12T06:23:00.000Z,25.128924961721335,399396201.2061121,-42.1529,0.10221721,-0.09326089,25.11273204,30.65228566,34.65385409,-5.49635632,10512834169.477146,0.3157,17985995851.2,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
5994,Shiba Inu,SHIB,shiba-inu,962,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem', 'animal-memes']",589552695333683.0,589250267676287.8,589504312865999.6,False,,14,589552695333683.0,9644869476.541328,,2025-05-12T06:23:00.000Z,1.6359639355193507e-05,505808861.23173124,-23.8872,-0.25486308,0.38708942,26.53690607,33.4890212,35.28394664,0.77959753,9639921869.135305,0.2895,9644869476.54,,2025-05-12T06:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-05-12 13:24:07.866034
35697,Pi,PI,pi,54,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,7074792444.599868,100000000000.0,False,,15,7074633802.896767,9591283294.945122,,2025-05-12T06:23:00.000Z,1.3557285878200356,1312237529.845746,171.8721,6.67423523,43.89633169,129.35823877,103.44650341,-20.45360648,-20.23172922,9591498370.037235,0.288,135572858782.0,,2025-05-12T06:23:00.000Z,,,,,,2025-05-12 13:24:07.866034
1,Bitcoin,BTC,bitcoin,12062,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19863625.0,19863625.0,False,,1,,,,2025-05-12T06:24:00.000Z,104057.03759276141,45582501120.49347,0.43,0.18328833,0.14742562,9.94859403,24.44215676,25.51296637,5.8197328,2066949973353.5154,62.0703,2185197789447.99,,2025-05-12T06:24:00.000Z,,,,,,2025-05-12 13:25:08.848039
1027,Ethereum,ETH,ethereum,10287,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120729738.24154536,120729738.24154536,True,,2,,,,2025-05-12T06:24:00.000Z,2503.3677792933527,23184904238.63375,-33.0559,0.05176701,-1.52178035,38.00184007,58.74359974,34.42152334,-7.84941443,302230936716.40515,9.076,302230936716.41,,2025-05-12T06:24:00.000Z,,,,,,2025-05-12 13:25:08.848039
825,Tether USDt,USDT,tether,127386,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio']",,149978103412.8273,153508342053.05997,True,,3,,,,2025-05-12T06:23:00.000Z,0.9997756119961698,85226864483.25372,-13.5731,-0.01508327,-0.02641008,-0.02485142,0.0180405,-0.0151947,-0.050714,149944450125.58426,4.5028,153473896622.62,,2025-05-12T06:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-05-12 13:25:08.848039
52,XRP,XRP,xrp,1605,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58550454873.0,99986154627.0,False,,4,,,,2025-05-12T06:24:00.000Z,2.393005909440607,3931749346.2281976,-20.3957,0.08292753,-0.25921418,10.00638088,17.08848195,7.68139982,-4.47309981,140111584511.52457,4.2075,239300590944.06,,2025-05-12T06:24:00.000Z,,,,,,2025-05-12 13:25:08.848039
